"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","buy","","0.5","99.416","limit","trade","0.638734","0.039766","2024-01-31T20:18:55.000Z"
"SOL-PERP","sell","","0.5","100.773","limit","trade","-0.040309","0.040309","2024-01-31T19:57:09.000Z"
"SOL-PERP","buy","","0.4","100.864","limit","trade","-0.124676","0.032276","2024-01-31T19:52:11.000Z"
"SOL-PERP","sell","","0.4","100.633","limit","trade","-0.032203","0.032203","2024-01-31T19:35:53.000Z"
"SOL-PERP","buy","","0.1","101.618","limit","trade","-0.020428","0.008128","2024-01-31T16:11:49.000Z"
"SOL-PERP","buy","","0.5","101.599","limit","trade","-0.09264","0.04064","2024-01-31T16:11:49.000Z"
"SOL-PERP","sell","","0.6","101.495","limit","trade","-0.048718","0.048718","2024-01-31T16:10:53.000Z"
"SOL-PERP","buy","","0.4","101.058","limit","trade","-0.501539","0.032339","2024-01-31T15:42:00.000Z"
"SOL-PERP","sell","","0.4","99.885","limit","trade","-0.031963","0.031963","2024-01-31T15:35:55.000Z"
"SOL-PERP","buy","","0.3","99.344","limit","trade","0.211957","0.023843","2024-01-31T15:14:49.000Z"
"SOL-PERP","sell","","0.3","100.13","limit","trade","-0.024031","0.024031","2024-01-31T14:52:59.000Z"
"SOL-PERP","buy","","0.5","99.11","limit","trade","-0.242644","0.039644","2024-01-31T14:29:13.000Z"
"SOL-PERP","sell","","0.5","98.704","limit","trade","-0.039482","0.039482","2024-01-31T14:15:02.000Z"
"SOL-PERP","buy","","0.5","99.798","limit","trade","-0.234419","0.039919","2024-01-31T13:33:50.000Z"
"SOL-PERP","sell","","0.5","99.409","limit","trade","-0.039764","0.039764","2024-01-31T13:00:16.000Z"
"SOL-PERP","buy","","0.8","99.581","limit","trade","-0.073332","0.063732","2024-01-31T12:41:51.000Z"
"SOL-PERP","sell","","0.8","99.569","limit","trade","-0.063724","0.063724","2024-01-31T12:31:29.000Z"
"SOL-PERP","buy","","0.5","99.209","limit","trade","-0.189684","0.039684","2024-01-31T11:59:39.000Z"
"SOL-PERP","sell","","0.5","98.909","limit","trade","-0.039564","0.039564","2024-01-31T11:53:21.000Z"
"SOL-PERP","buy","","0.4","98.339","limit","trade","-0.172668","0.031468","2024-01-31T11:07:37.000Z"
"SOL-PERP","sell","","0.4","97.986","limit","trade","-0.031356","0.031356","2024-01-31T10:57:56.000Z"
"SOL-PERP","buy","","0.8","99.18","limit","trade","0.048525","0.063475","2024-01-31T10:23:05.000Z"
"SOL-PERP","sell","","0.8","99.32","limit","trade","-0.063565","0.063565","2024-01-31T10:19:16.000Z"
