"Market","Side","Type","Size","Price","Order Type","Trade Type","PnL","Fees","Date Time"
"SOL-PERP","sell","","0.2","97.147","limit","trade","-0.015544","0.015544","2024-01-31T23:23:09.000Z"
"SOL-PERP","sell","","0.5","97.149","limit","trade","-0.03886","0.03886","2024-01-31T23:23:09.000Z"
"SOL-PERP","buy","","0.4","97.745","limit","trade","-0.268078","0.031278","2024-01-31T23:00:54.000Z"
"SOL-PERP","sell","","0.4","97.153","limit","trade","-0.031089","0.031089","2024-01-31T22:38:31.000Z"
"SOL-PERP","buy","","0.5","97.296","limit","trade","-0.284918","0.038918","2024-01-31T22:23:05.000Z"
"SOL-PERP","sell","","0.5","96.804","limit","trade","-0.038722","0.038722","2024-01-31T22:07:47.000Z"
"SOL-PERP","buy","","0.5","97.18","limit","trade","-0.573372","0.038872","2024-01-31T21:44:53.000Z"
"SOL-PERP","sell","","0.5","96.111","limit","trade","-0.038444","0.038444","2024-01-31T21:32:07.000Z"
"SOL-PERP","buy","","0.6","96.664","limit","trade","1.852601","0.046399","2024-01-31T21:28:01.000Z"
"SOL-PERP","sell","","0.6","99.829","limit","trade","-0.047918","0.047918","2024-01-31T20:27:44.000Z"
"SOL-PERP","buy","","0.1","100.591","limit","trade","-0.029646","0.008046","2024-01-31T20:02:27.000Z"
"SOL-PERP","buy","","0.5","100.574","limit","trade","-0.13973","0.04023","2024-01-31T20:02:27.000Z"
"SOL-PERP","sell","","0.6","100.375","limit","trade","-0.04818","0.04818","2024-01-31T19:37:17.000Z"
"SOL-PERP","buy","","0.5","101.186","limit","trade","0.034035","0.040465","2024-01-31T16:43:07.000Z"
"SOL-PERP","buy","","0.5","101.139","limit","trade","0.057535","0.040465","2024-01-31T16:43:07.000Z"
"SOL-PERP","sell","","1","101.335","limit","trade","-0.081068","0.081068","2024-01-31T16:22:49.000Z"
"SOL-PERP","buy","","0.5","99.79","limit","trade","-0.445416","0.039916","2024-01-31T14:32:50.000Z"
"SOL-PERP","sell","","0.5","98.979","limit","trade","-0.039592","0.039592","2024-01-31T14:25:29.000Z"
"SOL-PERP","buy","","0.1","99.186","limit","trade","0.048166","0.007934","2024-01-31T14:03:07.000Z"
"SOL-PERP","buy","","0.5","99.185","limit","trade","0.241326","0.039674","2024-01-31T14:03:07.000Z"
"SOL-PERP","sell","","0.6","99.747","limit","trade","-0.047879","0.047879","2024-01-31T13:51:32.000Z"
"SOL-PERP","buy","","0.4","99.132","limit","trade","-0.088122","0.031722","2024-01-31T12:12:42.000Z"
"SOL-PERP","sell","","0.4","98.991","limit","trade","-0.031677","0.031677","2024-01-31T11:55:17.000Z"
"SOL-PERP","buy","","0.7","98.492","limit","trade","-0.030656","0.055156","2024-01-31T11:40:13.000Z"
"SOL-PERP","sell","","0.7","98.527","limit","trade","-0.055175","0.055175","2024-01-31T11:33:42.000Z"
"SOL-PERP","buy","","0.4","97.932","limit","trade","0.473462","0.031338","2024-01-31T10:46:06.000Z"
"SOL-PERP","sell","","0.4","99.194","limit","trade","-0.031742","0.031742","2024-01-31T10:33:24.000Z"
"SOL-PERP","buy","","0.7","99.294","limit","trade","-0.021005","0.055605","2024-01-31T10:18:16.000Z"
"SOL-PERP","sell","","0.2","99.332","limit","trade","-0.015894","0.015894","2024-01-31T10:15:07.000Z"
"SOL-PERP","sell","","0.5","99.348","limit","trade","-0.039737","0.039737","2024-01-31T10:15:07.000Z"
